"Kingdom","Phylum","Class","Order","Family","Genus","Species","feature_id"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,"573545"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"185864"
"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae",NA,NA,"694975"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,"318332"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"291902"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"495096"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Phascolarctobacterium",NA,"850218"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"196518"
"Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA,"45591"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",NA,"161513"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","elkanii","310746"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"4468024"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"824402"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","organophilum","1109067"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"151596"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"821597"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"189867"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"174943"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA,"519763"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA,"307057"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",NA,"141424"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"589989"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"316728"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"583958"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"369797"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Sutterella",NA,"1105376"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"277202"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"323537"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA,"1136390"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae",NA,NA,"64384"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,"292633"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",NA,"182656"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae",NA,NA,"299879"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"455027"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"27227"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"72630"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA,"250038"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA,"519766"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"305965"
"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus","cateniformis","929836"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",NA,"612716"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,"883387"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,"321584"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Morganella",NA,"537290"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA,"241441"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA,"114813"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"134748"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","stercorea","523844"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri","190526"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri","314613"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"148783"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Pseudoclavibacter","bifida","148208"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA,"804735"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA,"566396"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacterium",NA,"219107"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,"610486"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"514041"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,"241449"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Janibacter",NA,"521221"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium",NA,"809192"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"720489"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"225284"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus",NA,"527485"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"174818"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,"3453734"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","lwoffii","530416"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"2472603"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA,"575028"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"512903"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"183439"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Pseudoclavibacter","bifida","1058762"
"Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA,"419366"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA,"4375442"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"368261"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica","1066621"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","coprophilus","522595"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,"514825"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"198380"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dietziaceae","Dietzia",NA,"518872"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","BS11",NA,NA,"4396325"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",NA,"269327"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"2772794"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,"196083"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,"4445673"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"362342"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA,"2228"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum",NA,"256276"
"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma",NA,"2936045"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae",NA,NA,"275257"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae",NA,NA,"1111506"
"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","subflava","1007399"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"1138930"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"4364838"
"Bacteria","Cyanobacteria","4C0d-2","YS2",NA,NA,NA,"180684"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"325202"
"Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]",NA,NA,"4320423"
"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Sediminibacterium",NA,"50765"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii","174403"
"Bacteria","Lentisphaerae","[Lentisphaeria]","Victivallales","Victivallaceae",NA,NA,"2136916"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"527238"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"306021"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"290455"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","nitroreducens","195179"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"181008"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"567944"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"330723"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",NA,"578511"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"186518"
"Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Peptoniphilus",NA,"928433"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"589489"
"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"656307"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,"204681"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"197929"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","producta","365735"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","producta","338355"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"610462"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",NA,"106019"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"509433"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"188225"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"189820"
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Mycoplana",NA,"841170"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"197540"
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA,"327805"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"513360"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis","351231"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA,"808851"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"4356062"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA,"4459631"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA,"311898"
"Bacteria","Firmicutes","Bacilli","Gemellales",NA,NA,NA,"519673"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"1038074"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira",NA,"182799"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacterium",NA,"2692410"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"589123"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"548040"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA,"739867"
"Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]",NA,NA,"3361011"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","flexus","656443"
"Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA,"1038874"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"4354103"
"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Hydrogenophilus",NA,"645617"
"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Ureaplasma",NA,"551749"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"332293"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"541424"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"208929"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"2353709"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"265922"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]",NA,"189530"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"197430"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners","235591"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"509728"
"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA,"316888"
"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA,"822770"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"361928"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"187384"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"187504"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"184083"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,"179866"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","aminovorans","806547"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"182574"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA,"748412"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"251001"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"4301240"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"516040"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"582973"
"Bacteria","Proteobacteria","Alphaproteobacteria","Ellin329",NA,NA,NA,"153467"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas",NA,"1939004"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"207262"
"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium",NA,"4480861"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Odoribacteraceae]","Butyricimonas",NA,"355246"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,"324315"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"175497"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira",NA,"355975"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"4396454"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia",NA,"2557604"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,"298535"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum",NA,"956625"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus",NA,"288492"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis","981783"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"528596"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,"361233"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA,NA,"262857"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","acidaminiphila","226573"
"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"4419380"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"141367"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA,"195207"
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA,"594026"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"2170756"
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","stercoris","291811"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,"195552"
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Friedmanniella",NA,"1131025"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina",NA,"446153"
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,"355312"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,"353862"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA,"4379957"
